Time,Frequencies (GHz),Data (dBm)
0:1,13.998000000000001,-63.284
0:1,13.998909090909091,-62.411999
0:1,13.999818181818183,-59.327999
0:1,14.000727272727273,-57.231998
0:1,14.001636363636365,-54.992001
0:1,14.002545454545455,-53.720001
0:1,14.003454545454547,-56.624001
0:1,14.004363636363637,-52.832001
0:1,14.005272727272729,-53.380001
0:1,14.006181818181819,-54.304001
0:1,14.00709090909091,-53.112
0:1,14.008000000000001,-53.091999
0:1,14.008909090909093,-53.459999
0:1,14.009818181818183,-53.012001
0:1,14.010727272727275,-53.703999
0:1,14.011636363636365,-53.716
0:1,14.012545454545455,-52.824001
0:1,14.013454545454547,-53.34
0:1,14.014363636363637,-53.104
0:1,14.015272727272729,-54.324001
0:1,14.016181818181819,-55.0
0:1,14.01709090909091,-55.071999
0:1,14.018,-51.880001
0:1,14.018909090909093,-57.216
0:1,14.019818181818183,-52.903999
0:1,14.020727272727274,-54.5
0:1,14.021636363636365,-54.276001
0:1,14.022545454545456,-49.551998
0:1,14.023454545454547,-52.688
0:1,14.024363636363637,-55.436001
0:1,14.025272727272728,-51.967999
0:1,14.026181818181819,-55.728001
0:1,14.02709090909091,-54.627998
0:1,14.028,-48.639999
0:1,14.028909090909092,-51.728001
0:1,14.029818181818182,-56.967999
0:1,14.030727272727274,-53.675999
0:1,14.031636363636364,-57.088001
0:1,14.032545454545456,-54.312
0:1,14.033454545454546,-50.548
0:1,14.034363636363638,-55.759998
0:1,14.035272727272728,-54.391998
0:1,14.03618181818182,-55.007999
0:1,14.03709090909091,-56.411999
0:1,14.038,-56.040001
0:1,14.038909090909092,-52.464001
0:1,14.039818181818182,-57.492001
0:1,14.040727272727274,-59.523998
0:1,14.041636363636364,-59.363998
0:1,14.042545454545456,-61.936001
0:1,14.043454545454546,-59.380001
0:1,14.044363636363638,-59.588001
0:1,14.045272727272728,-60.723999
0:1,14.04618181818182,-58.147999
0:1,14.04709090909091,-59.071999
0:1,14.048000000000002,-57.464001
0:1,14.048909090909092,-58.792
0:1,14.049818181818184,-59.208
0:1,14.050727272727274,-60.060001
0:1,14.051636363636364,-57.431999
0:1,14.052545454545456,-58.492001
0:1,14.053454545454546,-59.051998
0:1,14.054363636363638,-59.076
0:1,14.055272727272728,-59.16
0:1,14.05618181818182,-59.627998
0:1,14.05709090909091,-56.872002
0:1,14.058000000000002,-60.292
0:1,14.058909090909092,-58.799999
0:1,14.059818181818184,-60.007999
0:1,14.060727272727274,-60.584
0:1,14.061636363636365,-61.043999
0:1,14.062545454545456,-61.919998
0:1,14.063454545454547,-63.212002
0:1,14.064363636363638,-63.048
